osmid,y,x,street_count,highway,geometry
6581333716,19.0797032,72.9159889,3,,POINT (72.9159889 19.0797032)
6581543381,19.0539424,72.9143542,3,,POINT (72.9143542 19.0539424)
6583122231,19.0796625,72.9168691,4,,POINT (72.9168691 19.0796625)
6583371982,19.060874,72.9154001,3,,POINT (72.9154001 19.060874)
6583578109,19.0631032,72.9144439,4,traffic_signals,POINT (72.9144439 19.0631032)
6583608246,19.0550574,72.8962545,1,,POINT (72.8962545 19.0550574)
6583608251,19.0554672,72.8949997,3,,POINT (72.8949997 19.0554672)
6586019606,19.0546171,72.9111259,3,,POINT (72.9111259 19.0546171)
6586250294,19.0613762,72.8869132,3,,POINT (72.8869132 19.0613762)
6586250295,19.0616847,72.8866358,4,,POINT (72.8866358 19.0616847)
6586250296,19.0619639,72.8863832,3,,POINT (72.8863832 19.0619639)
6926087400,19.0701223,72.8872825,3,,POINT (72.8872825 19.0701223)
6926087405,19.0699005,72.8874642,3,,POINT (72.8874642 19.0699005)
6926087407,19.0704316,72.8876681,3,,POINT (72.8876681 19.0704316)
6926087426,19.0706435,72.8891709,3,,POINT (72.8891709 19.0706435)
6926087442,19.0653371,72.8931283,3,,POINT (72.8931283 19.0653371)
7046060436,19.0794721,72.8876771,1,,POINT (72.8876771 19.0794721)
7046060439,19.0792646,72.887426,3,,POINT (72.887426 19.0792646)
7046060440,19.0788968,72.887763,3,,POINT (72.887763 19.0788968)
7130092054,19.0487769,72.9168265,3,,POINT (72.9168265 19.0487769)
7302297226,19.0496955,72.8880188,3,,POINT (72.8880188 19.0496955)
7311257186,19.033505,72.9031314,3,,POINT (72.9031314 19.033505)
7311257187,19.0338319,72.9037927,3,,POINT (72.9037927 19.0338319)
7311257188,19.0334897,72.9039887,1,,POINT (72.9039887 19.0334897)
7311257189,19.0332794,72.9036871,1,,POINT (72.9036871 19.0332794)
7311257190,19.0336665,72.9034667,3,,POINT (72.9034667 19.0336665)
7311257211,19.0337185,72.9017519,3,,POINT (72.9017519 19.0337185)
7311257216,19.0328859,72.9017866,3,,POINT (72.9017866 19.0328859)
7357622185,19.0454248,72.8962613,1,,POINT (72.8962613 19.0454248)
7357622187,19.0447048,72.8933171,3,traffic_signals,POINT (72.8933171 19.0447048)
7357639802,19.0437258,72.8913466,3,,POINT (72.8913466 19.0437258)
7357639803,19.0437613,72.8920128,3,,POINT (72.8920128 19.0437613)
7357642061,19.0423092,72.8907242,3,,POINT (72.8907242 19.0423092)
7357642063,19.0428691,72.8908166,3,,POINT (72.8908166 19.0428691)
7357642064,19.042812,72.8912879,3,,POINT (72.8912879 19.042812)
7357642066,19.0426705,72.8953761,3,,POINT (72.8953761 19.0426705)
7357642068,19.0422679,72.8966208,1,,POINT (72.8966208 19.0422679)
7357642069,19.0358484,72.8964635,3,,POINT (72.8964635 19.0358484)
7357642071,19.0353875,72.896587,1,,POINT (72.896587 19.0353875)
7357662459,19.0311775,72.8872332,3,,POINT (72.8872332 19.0311775)
7357677882,19.0469761,72.8946908,1,,POINT (72.8946908 19.0469761)
7357709459,19.0537081,72.8863443,3,,POINT (72.8863443 19.0537081)
7357795957,19.0453145,72.8924006,1,,POINT (72.8924006 19.0453145)
7358246046,19.0525024,72.8860282,1,,POINT (72.8860282 19.0525024)
7358289916,19.0488194,72.8965692,3,,POINT (72.8965692 19.0488194)
7358289917,19.0493124,72.8965241,1,,POINT (72.8965241 19.0493124)
7358357973,19.0380667,72.8908274,3,,POINT (72.8908274 19.0380667)
7358363785,19.0382908,72.8908468,3,,POINT (72.8908468 19.0382908)
7358363790,19.0382905,72.8906899,3,,POINT (72.8906899 19.0382905)
7358363794,19.0384349,72.8908894,3,,POINT (72.8908894 19.0384349)
7361631170,19.0370537,72.9048778,3,,POINT (72.9048778 19.0370537)
7361631175,19.0375532,72.9046807,3,,POINT (72.9046807 19.0375532)
7361631184,19.0371944,72.9057348,3,,POINT (72.9057348 19.0371944)
7361655293,19.0370676,72.9061532,3,,POINT (72.9061532 19.0370676)
7361655300,19.0364807,72.9062229,3,,POINT (72.9062229 19.0364807)
7361655305,19.0360652,72.9060262,4,,POINT (72.9060262 19.0360652)
7361655314,19.0355659,72.9054768,3,,POINT (72.9054768 19.0355659)
7361655318,19.0391734,72.905716,3,,POINT (72.905716 19.0391734)
7361665362,19.0367076,72.9069029,1,,POINT (72.9069029 19.0367076)
7361756177,19.0460153,72.8978014,3,,POINT (72.8978014 19.0460153)
7361756178,19.0482197,72.9035461,1,,POINT (72.9035461 19.0482197)
7361765506,19.0450447,72.9055145,1,,POINT (72.9055145 19.0450447)
7361765507,19.0502685,72.9045241,3,,POINT (72.9045241 19.0502685)
7361765511,19.0450648,72.9046367,3,,POINT (72.9046367 19.0450648)
7361765512,19.0471384,72.9053684,3,,POINT (72.9053684 19.0471384)
7361765515,19.0514474,72.9054694,3,,POINT (72.9054694 19.0514474)
7361765517,19.0505011,72.9016054,1,,POINT (72.9016054 19.0505011)
7362076292,19.0459288,72.8978154,3,,POINT (72.8978154 19.0459288)
7362076297,19.0460777,72.8998703,3,,POINT (72.8998703 19.0460777)
7362076301,19.0460442,72.8989131,4,,POINT (72.8989131 19.0460442)
7362076305,19.0460205,72.9006552,4,,POINT (72.9006552 19.0460205)
7362076308,19.0457184,72.9034072,4,,POINT (72.9034072 19.0457184)
7362076310,19.0456966,72.9045864,4,,POINT (72.9045864 19.0456966)
7362076314,19.0459635,72.897719,3,,POINT (72.897719 19.0459635)
7362706657,19.0388514,72.9071577,1,,POINT (72.9071577 19.0388514)
7362706663,19.0385408,72.9069364,3,,POINT (72.9069364 19.0385408)
7362706678,19.0384279,72.9058085,3,,POINT (72.9058085 19.0384279)
7370608108,19.0654204,72.9171622,1,,POINT (72.9171622 19.0654204)
7370608109,19.0656173,72.9158323,1,,POINT (72.9158323 19.0656173)
7370608110,19.0654791,72.9167829,4,,POINT (72.9167829 19.0654791)
7370608113,19.0645884,72.9168056,3,,POINT (72.9168056 19.0645884)
7370608114,19.0631757,72.91687,3,,POINT (72.91687 19.0631757)
7370608133,19.0617853,72.9169415,3,,POINT (72.9169415 19.0617853)
7370608134,19.0619299,72.9170143,3,,POINT (72.9170143 19.0619299)
7370608135,19.0615614,72.916241,1,,POINT (72.916241 19.0615614)
7370608136,19.0613016,72.916823,1,,POINT (72.916823 19.0613016)
7370608137,19.0614171,72.9165491,3,,POINT (72.9165491 19.0614171)
7370608138,19.0615615,72.9166306,4,,POINT (72.9166306 19.0615615)
7370608139,19.0617114,72.9167145,4,,POINT (72.9167145 19.0617114)
7370608140,19.0618602,72.9167954,3,,POINT (72.9167954 19.0618602)
7370608141,19.0620766,72.916752,1,,POINT (72.916752 19.0620766)
7370608142,19.0617382,72.917406,3,,POINT (72.917406 19.0617382)
7370608143,19.0620228,72.9164784,1,,POINT (72.9164784 19.0620228)
7370608144,19.0615953,72.917312,3,,POINT (72.917312 19.0615953)
7370608145,19.0618732,72.9164046,1,,POINT (72.9164046 19.0618732)
7370608146,19.0614575,72.9172234,3,,POINT (72.9172234 19.0614575)
7370608147,19.0617934,72.9162195,1,,POINT (72.9162195 19.0617934)
7370608150,19.0570829,72.9076987,3,,POINT (72.9076987 19.0570829)
7370608151,19.056948,72.9074407,3,,POINT (72.9074407 19.056948)
7370608152,19.0572783,72.9075667,1,,POINT (72.9075667 19.0572783)
7370608157,19.0567433,72.9075533,3,,POINT (72.9075533 19.0567433)
7370608171,19.0606095,72.8999519,1,,POINT (72.8999519 19.0606095)
7370608172,19.0605891,72.9005834,3,,POINT (72.9005834 19.0605891)
7370608177,19.0623002,72.9022731,3,,POINT (72.9022731 19.0623002)
7370996402,19.0729185,72.9165266,1,,POINT (72.9165266 19.0729185)
7370996409,19.0744014,72.9180488,3,,POINT (72.9180488 19.0744014)
7370996411,19.0728683,72.9176002,3,,POINT (72.9176002 19.0728683)
7370996414,19.0748108,72.9176679,1,,POINT (72.9176679 19.0748108)
7370996419,19.0728925,72.9174889,3,,POINT (72.9174889 19.0728925)
7370996421,19.0753537,72.9166232,3,,POINT (72.9166232 19.0753537)
7370996423,19.0762429,72.9173606,3,,POINT (72.9173606 19.0762429)
7370996426,19.0755594,72.9167747,3,,POINT (72.9167747 19.0755594)
7370996427,19.0604041,72.9179978,1,,POINT (72.9179978 19.0604041)
7370996436,19.0613657,72.9192107,3,,POINT (72.9192107 19.0613657)
7371470902,19.0757006,72.9199451,1,,POINT (72.9199451 19.0757006)
7371470903,19.0752886,72.9195924,3,,POINT (72.9195924 19.0752886)
7371470908,19.0741059,72.9177129,3,,POINT (72.9177129 19.0741059)
7371511087,19.0647681,72.9155996,3,,POINT (72.9155996 19.0647681)
7371619367,19.0727969,72.9167429,3,,POINT (72.9167429 19.0727969)
7371619368,19.0719095,72.9163416,3,,POINT (72.9163416 19.0719095)
7371619373,19.0750871,72.9170135,1,,POINT (72.9170135 19.0750871)
7371619374,19.0742024,72.9170966,3,,POINT (72.9170966 19.0742024)
7371619382,19.0733532,72.9158708,1,,POINT (72.9158708 19.0733532)
7371619383,19.0721237,72.9155302,4,,POINT (72.9155302 19.0721237)
7371765610,19.0599732,72.910029,1,,POINT (72.910029 19.0599732)
7371765612,19.0598806,72.9111354,3,,POINT (72.9111354 19.0598806)
7371765613,19.060629,72.9129886,3,,POINT (72.9129886 19.060629)
7371765617,19.0606783,72.9135802,3,,POINT (72.9135802 19.0606783)
7371765641,19.0736599,72.9141971,1,,POINT (72.9141971 19.0736599)
7371765642,19.0725319,72.9138029,3,,POINT (72.9138029 19.0725319)
7373933037,19.0720097,72.9144868,1,,POINT (72.9144868 19.0720097)
7373967511,19.0649876,72.9011884,1,,POINT (72.9011884 19.0649876)
7373967512,19.0650852,72.9006332,1,,POINT (72.9006332 19.0650852)
7378897021,19.0781848,72.9009712,3,,POINT (72.9009712 19.0781848)
7379602410,19.0798187,72.9172177,3,,POINT (72.9172177 19.0798187)
7379602411,19.0797287,72.9173416,3,,POINT (72.9173416 19.0797287)
7379608693,19.0593177,72.8836816,1,,POINT (72.8836816 19.0593177)
7379608698,19.0602563,72.8837863,3,,POINT (72.8837863 19.0602563)
7379608701,19.055847,72.8857696,1,,POINT (72.8857696 19.055847)
7379608705,19.0578861,72.8865503,3,,POINT (72.8865503 19.0578861)
7379608706,19.0564913,72.8844276,1,,POINT (72.8844276 19.0564913)
7379636283,19.0779662,72.9016313,3,,POINT (72.9016313 19.0779662)
7379722817,19.0748448,72.9015515,3,,POINT (72.9015515 19.0748448)
7379899409,19.0564709,72.8950934,3,,POINT (72.8950934 19.0564709)
7379899410,19.0555075,72.8939392,3,,POINT (72.8939392 19.0555075)
7379899412,19.0565842,72.8939716,3,,POINT (72.8939716 19.0565842)
7379899432,19.0696293,72.8803053,4,,POINT (72.8803053 19.0696293)
7379899433,19.0683217,72.8815232,3,,POINT (72.8815232 19.0683217)
7379899439,19.0739304,72.8965285,1,,POINT (72.8965285 19.0739304)
7379899440,19.0743701,72.8964803,1,,POINT (72.8964803 19.0743701)
7379899441,19.0740834,72.8967591,3,,POINT (72.8967591 19.0740834)
7380517054,19.0693744,72.8961587,3,,POINT (72.8961587 19.0693744)
7380517077,19.0618597,72.8847278,1,,POINT (72.8847278 19.0618597)
7380517080,19.0625372,72.8841303,3,,POINT (72.8841303 19.0625372)
7380517081,19.0615416,72.8838235,3,,POINT (72.8838235 19.0615416)
7380521288,19.0610782,72.8842034,3,,POINT (72.8842034 19.0610782)
7383907143,19.0695082,72.880784,1,,POINT (72.880784 19.0695082)
7383907163,19.0565477,72.8839,3,,POINT (72.8839 19.0565477)
7383907165,19.0562562,72.8835186,3,,POINT (72.8835186 19.0562562)
7383907173,19.0672435,72.8827406,1,,POINT (72.8827406 19.0672435)
7383907175,19.0671813,72.8827111,1,,POINT (72.8827111 19.0671813)
7384021676,19.0675794,72.8939513,3,,POINT (72.8939513 19.0675794)
7384021677,19.0675966,72.8941177,3,,POINT (72.8941177 19.0675966)
7401192405,19.0775419,72.8829971,3,,POINT (72.8829971 19.0775419)
7401192412,19.0773734,72.8857244,3,,POINT (72.8857244 19.0773734)
7813517490,19.0643815,72.9193785,3,,POINT (72.9193785 19.0643815)
7813517505,19.0684451,72.8993066,3,,POINT (72.8993066 19.0684451)
7816158000,19.0685465,72.8993467,3,,POINT (72.8993467 19.0685465)
7816158004,19.0684555,72.899416,3,,POINT (72.899416 19.0684555)
8507768263,19.070861,72.9071448,4,traffic_signals,POINT (72.9071448 19.070861)
8507768265,19.0709529,72.9073312,3,,POINT (72.9073312 19.0709529)
8692705065,19.0678994,72.8958838,1,,POINT (72.8958838 19.0678994)
8693180277,19.0618038,72.8915276,3,,POINT (72.8915276 19.0618038)
8693180279,19.062394,72.889424,3,,POINT (72.889424 19.062394)
8695511320,19.0323494,72.8964027,4,,POINT (72.8964027 19.0323494)
8695511321,19.0322494,72.8955342,1,,POINT (72.8955342 19.0322494)
8695632893,19.0542195,72.9079884,3,,POINT (72.9079884 19.0542195)
8695632895,19.0545583,72.9064674,1,,POINT (72.9064674 19.0545583)
8696272782,19.0539414,72.9128038,4,,POINT (72.9128038 19.0539414)
8696272783,19.0525843,72.9125704,1,,POINT (72.9125704 19.0525843)
8701016828,19.0719917,72.883078,4,,POINT (72.883078 19.0719917)
8703487829,19.0751604,72.905445,3,,POINT (72.905445 19.0751604)
8703487830,19.0749367,72.9052545,3,,POINT (72.9052545 19.0749367)
8703487842,19.0750727,72.9054509,3,,POINT (72.9054509 19.0750727)
8704691468,19.0356042,72.9059564,3,,POINT (72.9059564 19.0356042)
8709114573,19.048027,72.9143999,3,,POINT (72.9143999 19.048027)
8711343065,19.0523106,72.8904594,3,,POINT (72.8904594 19.0523106)
8711707695,19.0642814,72.8949613,3,,POINT (72.8949613 19.0642814)
8909137831,19.0559603,72.8860948,3,,POINT (72.8860948 19.0559603)
8909137832,19.055711,72.8863152,3,,POINT (72.8863152 19.055711)
8909137845,19.0534944,72.8819876,3,,POINT (72.8819876 19.0534944)
8973761596,19.0626758,72.9142344,3,,POINT (72.9142344 19.0626758)
8973771543,19.0628251,72.9154556,3,,POINT (72.9154556 19.0628251)
8976481323,19.0796065,72.9169426,3,,POINT (72.9169426 19.0796065)
8976481324,19.0783571,72.9158832,4,traffic_signals,POINT (72.9158832 19.0783571)
8976481325,19.0781831,72.9161221,4,traffic_signals,POINT (72.9161221 19.0781831)
9167615447,19.0692262,72.9019908,3,,POINT (72.9019908 19.0692262)
9167615448,19.0690716,72.9017999,1,,POINT (72.9017999 19.0690716)
9167615449,19.0696979,72.9024893,3,,POINT (72.9024893 19.0696979)
9167615450,19.0695126,72.9026444,1,,POINT (72.9026444 19.0695126)
9167615485,19.0746105,72.9179656,1,,POINT (72.9179656 19.0746105)
9171414713,19.0784937,72.9004668,1,,POINT (72.9004668 19.0784937)
9171437932,19.0723596,72.8808939,3,,POINT (72.8808939 19.0723596)
9179231581,19.0530533,72.8978545,3,,POINT (72.8978545 19.0530533)
9179231582,19.0623863,72.8861037,1,,POINT (72.8861037 19.0623863)
9198720962,19.0480564,72.891534,1,,POINT (72.891534 19.0480564)
9267777726,19.0618257,72.9180861,3,traffic_signals,POINT (72.9180861 19.0618257)
9311818784,19.0461106,72.9007824,3,,POINT (72.9007824 19.0461106)
9311818789,19.0591717,72.9005259,3,,POINT (72.9005259 19.0591717)
9311818790,19.0585836,72.9005139,4,,POINT (72.9005139 19.0585836)
9311818791,19.0579907,72.9005018,3,,POINT (72.9005018 19.0579907)
9311818792,19.0573272,72.9004882,3,,POINT (72.9004882 19.0573272)
9311818793,19.0568591,72.9004787,4,,POINT (72.9004787 19.0568591)
9311818794,19.0567297,72.9004761,3,,POINT (72.9004761 19.0567297)
9311818795,19.0560154,72.9004615,4,,POINT (72.9004615 19.0560154)
9311818796,19.0555413,72.9004518,3,,POINT (72.9004518 19.0555413)
9311818800,19.0596792,72.9004558,3,,POINT (72.9004558 19.0596792)
9311818809,19.0536308,72.9000179,3,,POINT (72.9000179 19.0536308)
9311818811,19.0539341,72.9003416,3,,POINT (72.9003416 19.0539341)
9311818812,19.0539332,72.9005776,3,,POINT (72.9005776 19.0539332)
9679086525,19.0605251,72.9111655,3,,POINT (72.9111655 19.0605251)
9679154866,19.0551554,72.911285,3,,POINT (72.911285 19.0551554)
9679154869,19.0519676,72.9107743,4,,POINT (72.9107743 19.0519676)
9679154870,19.0512722,72.910752,3,,POINT (72.910752 19.0512722)
9679154873,19.0488066,72.9102388,4,,POINT (72.9102388 19.0488066)
9679154874,19.0482094,72.910095,4,,POINT (72.910095 19.0482094)
9679154877,19.0463509,72.9095462,3,,POINT (72.9095462 19.0463509)
9679154878,19.0459065,72.9097963,3,,POINT (72.9097963 19.0459065)
9714053525,19.0305455,72.9053831,1,,POINT (72.9053831 19.0305455)
9787130731,19.0580649,72.896904,3,,POINT (72.896904 19.0580649)
9857764833,19.0609082,72.8932787,3,,POINT (72.8932787 19.0609082)
9860341831,19.0607079,72.913922,3,,POINT (72.913922 19.0607079)
9860341832,19.0607811,72.9139213,4,,POINT (72.9139213 19.0607811)
9860341840,19.0634782,72.9121744,3,,POINT (72.9121744 19.0634782)
9860341841,19.0637598,72.9119193,3,,POINT (72.9119193 19.0637598)
9860341846,19.0640208,72.9118334,3,,POINT (72.9118334 19.0640208)
9871528901,19.0788773,72.9153023,3,,POINT (72.9153023 19.0788773)
9874154272,19.0333074,72.9000569,3,,POINT (72.9000569 19.0333074)
9874154277,19.0325206,72.9000434,3,,POINT (72.9000434 19.0325206)
9874154278,19.0325116,72.9004387,3,,POINT (72.9004387 19.0325116)
9874154279,19.0330819,72.9004622,1,,POINT (72.9004622 19.0330819)
9874154281,19.0330057,72.9008276,1,,POINT (72.9008276 19.0330057)
9898838390,19.0530038,72.9038933,4,,POINT (72.9038933 19.0530038)
9901340408,19.0380513,72.9047612,1,,POINT (72.9047612 19.0380513)
9931893591,19.0785715,72.9102258,4,,POINT (72.9102258 19.0785715)
9941769656,19.0550628,72.9064507,1,,POINT (72.9064507 19.0550628)
9942486328,19.0462538,72.9093458,3,,POINT (72.9093458 19.0462538)
9944333562,19.0528165,72.9142671,3,,POINT (72.9142671 19.0528165)
9969410602,19.0510218,72.9131937,1,,POINT (72.9131937 19.0510218)
9969739085,19.0516532,72.9156467,1,,POINT (72.9156467 19.0516532)
10039204801,19.0540912,72.9122489,3,,POINT (72.9122489 19.0540912)
10039204803,19.0529724,72.91204,1,,POINT (72.91204 19.0529724)
10061003741,19.0619583,72.8979916,3,,POINT (72.8979916 19.0619583)
10115633159,19.0735336,72.8811665,1,,POINT (72.8811665 19.0735336)
10116201901,19.0544392,72.9117437,3,,POINT (72.9117437 19.0544392)
10116201902,19.0546285,72.9114282,3,,POINT (72.9114282 19.0546285)
10116201906,19.0550439,72.9110166,4,traffic_signals,POINT (72.9110166 19.0550439)
10116201907,19.0549021,72.9112128,4,traffic_signals,POINT (72.9112128 19.0549021)
10116201908,19.0548052,72.9111813,4,traffic_signals,POINT (72.9111813 19.0548052)
10151560370,19.0606862,72.900647,4,,POINT (72.900647 19.0606862)
10151560371,19.0620934,72.9006787,3,traffic_signals,POINT (72.9006787 19.0620934)
10199117049,19.0747267,72.8852728,1,,POINT (72.8852728 19.0747267)
10207331619,19.0734335,72.8853167,3,,POINT (72.8853167 19.0734335)
10207331620,19.0730429,72.8849495,4,,POINT (72.8849495 19.0730429)
10207331621,19.0726067,72.8845629,3,,POINT (72.8845629 19.0726067)
10207346702,19.0508334,72.89388,4,traffic_signals,POINT (72.89388 19.0508334)
10207346705,19.0519041,72.8919092,4,,POINT (72.8919092 19.0519041)
10207346706,19.0522681,72.8912538,4,,POINT (72.8912538 19.0522681)
10207346707,19.0526286,72.8907607,4,,POINT (72.8907607 19.0526286)
10207346709,19.0537697,72.8896423,4,,POINT (72.8896423 19.0537697)
10207346710,19.0539557,72.8894926,4,traffic_signals,POINT (72.8894926 19.0539557)
10207346711,19.0540892,72.8893941,4,traffic_signals,POINT (72.8893941 19.0540892)
10207346714,19.0554987,72.8884446,4,,POINT (72.8884446 19.0554987)
10207346716,19.0566977,72.8875752,4,,POINT (72.8875752 19.0566977)
10207397917,19.056974,72.887368,4,traffic_signals,POINT (72.887368 19.056974)
10207397918,19.0570328,72.8873221,4,,POINT (72.8873221 19.0570328)
10207397919,19.0573852,72.8870832,4,,POINT (72.8870832 19.0573852)
10207397921,19.0581541,72.8864708,4,,POINT (72.8864708 19.0581541)
10207397924,19.0600126,72.8851781,4,,POINT (72.8851781 19.0600126)
10207397926,19.0611768,72.8843361,4,,POINT (72.8843361 19.0611768)
10207397927,19.0616187,72.883923,4,,POINT (72.883923 19.0616187)
10207397928,19.0620704,72.8835057,4,traffic_signals,POINT (72.8835057 19.0620704)
10207397929,19.0641744,72.88161,4,,POINT (72.88161 19.0641744)
10207397934,19.0608133,72.8845983,3,,POINT (72.8845983 19.0608133)
10213559501,19.0513923,72.9085894,3,,POINT (72.9085894 19.0513923)
10213559502,19.0517221,72.9086775,1,,POINT (72.9086775 19.0517221)
10216570896,19.0624919,72.8950226,3,,POINT (72.8950226 19.0624919)
10216582330,19.0372072,72.906179,3,,POINT (72.906179 19.0372072)
10244259982,19.0309772,72.8969707,4,,POINT (72.8969707 19.0309772)
10244259985,19.0327728,72.8964835,4,,POINT (72.8964835 19.0327728)
10244259986,19.0332256,72.8963305,3,,POINT (72.8963305 19.0332256)
10244259987,19.0335138,72.8962209,4,,POINT (72.8962209 19.0335138)
10244259989,19.0349081,72.8957401,3,,POINT (72.8957401 19.0349081)
10244259991,19.0359639,72.8953682,4,,POINT (72.8953682 19.0359639)
10244259997,19.0427188,72.8935777,3,,POINT (72.8935777 19.0427188)
10244260000,19.0447289,72.8934542,4,traffic_signals,POINT (72.8934542 19.0447289)
10244260001,19.0451729,72.8934258,4,,POINT (72.8934258 19.0451729)
10244260002,19.0455057,72.893405,4,,POINT (72.893405 19.0455057)
10244260003,19.0462266,72.8934006,4,,POINT (72.8934006 19.0462266)
10244260004,19.0477319,72.8934908,3,,POINT (72.8934908 19.0477319)
10244426315,19.0338402,72.8987854,1,,POINT (72.8987854 19.0338402)
10255078964,19.0468726,72.9095429,3,,POINT (72.9095429 19.0468726)
10264297672,19.0640123,72.8817565,3,,POINT (72.8817565 19.0640123)
10264297673,19.0639542,72.8816875,4,,POINT (72.8816875 19.0639542)
10264297674,19.0628288,72.8805302,4,,POINT (72.8805302 19.0628288)
10264297683,19.0607733,72.8809008,4,,POINT (72.8809008 19.0607733)
10264297687,19.062194,72.8832849,4,traffic_signals,POINT (72.8832849 19.062194)
10264297688,19.0622344,72.8833636,3,traffic_signals,POINT (72.8833636 19.0622344)
10264297689,19.0621639,72.8834273,3,traffic_signals,POINT (72.8834273 19.0621639)
10264297691,19.0640596,72.8817138,3,,POINT (72.8817138 19.0640596)
10264297692,19.0608056,72.8807635,3,,POINT (72.8807635 19.0608056)
10264297693,19.0617052,72.8826634,3,,POINT (72.8826634 19.0617052)
10264297694,19.0614191,72.8822738,3,,POINT (72.8822738 19.0614191)
10266893879,19.0542337,72.9042459,1,,POINT (72.9042459 19.0542337)
10266957921,19.0639542,72.9035571,1,,POINT (72.9035571 19.0639542)
10266957922,19.0507907,72.8939757,3,traffic_signals,POINT (72.8939757 19.0507907)
10266957923,19.0507273,72.8939646,3,traffic_signals,POINT (72.8939646 19.0507273)
10267389225,19.0674416,72.890947,3,,POINT (72.890947 19.0674416)
10267389228,19.0675502,72.8917466,1,,POINT (72.8917466 19.0675502)
10279730299,19.0793427,72.9040229,4,,POINT (72.9040229 19.0793427)
10279742510,19.0783974,72.9039409,3,,POINT (72.9039409 19.0783974)
10279742511,19.0787627,72.9039726,3,,POINT (72.9039726 19.0787627)
10279742512,19.0787539,72.904089,3,,POINT (72.904089 19.0787539)
10279761586,19.0532946,72.9142035,3,,POINT (72.9142035 19.0532946)
10279761587,19.0532852,72.9143136,3,,POINT (72.9143136 19.0532852)
10279771616,19.0739862,72.9030377,3,,POINT (72.9030377 19.0739862)
10279771620,19.0742767,72.9035791,3,,POINT (72.9035791 19.0742767)
10279771621,19.0674965,72.8998796,3,,POINT (72.8998796 19.0674965)
10279771622,19.0674527,72.9000679,3,,POINT (72.9000679 19.0674527)
10279771641,19.0586924,72.8859595,4,traffic_signals,POINT (72.8859595 19.0586924)
10279771648,19.0564743,72.8839591,3,,POINT (72.8839591 19.0564743)
10279771650,19.0562104,72.8839185,3,,POINT (72.8839185 19.0562104)
10279771653,19.057099,72.8845885,3,,POINT (72.8845885 19.057099)
10279771654,19.0570456,72.8846627,3,,POINT (72.8846627 19.0570456)
10279771659,19.0565563,72.8901903,3,,POINT (72.8901903 19.0565563)
10279771661,19.056489,72.8901226,3,,POINT (72.8901226 19.056489)
10279771663,19.0564553,72.890143,3,,POINT (72.890143 19.0564553)
10279771668,19.0565241,72.8901276,3,,POINT (72.8901276 19.0565241)
10279771671,19.0564525,72.8902141,3,,POINT (72.8902141 19.0564525)
10279771678,19.0582007,72.8895949,3,,POINT (72.8895949 19.0582007)
10279771679,19.0572545,72.8899035,3,,POINT (72.8899035 19.0572545)
10279771680,19.0566401,72.8876202,4,traffic_signals,POINT (72.8876202 19.0566401)
10279809011,19.0540205,72.8940883,3,,POINT (72.8940883 19.0540205)
10279809014,19.0537093,72.8944766,3,,POINT (72.8944766 19.0537093)
10279809015,19.055862,72.8976277,3,,POINT (72.8976277 19.055862)
10279809016,19.0551157,72.8985697,3,,POINT (72.8985697 19.0551157)
10279809021,19.0549422,72.8989398,3,,POINT (72.8989398 19.0549422)
10279809028,19.0525858,72.8996224,3,traffic_signals,POINT (72.8996224 19.0525858)
10279809043,19.0534165,72.9142765,3,,POINT (72.9142765 19.0534165)
10279809048,19.0482093,72.9143168,4,,POINT (72.9143168 19.0482093)
10279809054,19.0509558,72.9142336,4,,POINT (72.9142336 19.0509558)
10279809058,19.0528192,72.9141551,4,,POINT (72.9141551 19.0528192)
10279835718,19.0458995,72.9085239,3,,POINT (72.9085239 19.0458995)
10279835719,19.0457646,72.9087111,3,,POINT (72.9087111 19.0457646)
10279835722,19.0452633,72.9089822,3,,POINT (72.9089822 19.0452633)
10279835725,19.0419955,72.8911863,1,,POINT (72.8911863 19.0419955)
10279835726,19.0421168,72.8936444,3,,POINT (72.8936444 19.0421168)
10279835727,19.0409904,72.8938776,3,,POINT (72.8938776 19.0409904)
10279857150,19.0351545,72.8954737,3,,POINT (72.8954737 19.0351545)
10279857151,19.0352076,72.8956501,3,,POINT (72.8956501 19.0352076)
10279857152,19.0347817,72.895595,3,,POINT (72.895595 19.0347817)
10279857153,19.034835,72.8957678,3,,POINT (72.8957678 19.034835)
10279857154,19.0345223,72.8956794,3,,POINT (72.8956794 19.0345223)
10279857155,19.0345774,72.89586,3,,POINT (72.89586 19.0345774)
10279857156,19.0340656,72.8958279,3,,POINT (72.8958279 19.0340656)
10279857157,19.0341224,72.8960144,3,,POINT (72.8960144 19.0341224)
10279857158,19.0337302,72.895937,3,,POINT (72.895937 19.0337302)
10279857159,19.0337909,72.8961269,3,,POINT (72.8961269 19.0337909)
10279857160,19.0333396,72.896064,3,,POINT (72.896064 19.0333396)
10279857161,19.0334003,72.8962641,3,,POINT (72.8962641 19.0334003)
10279857162,19.0323674,72.8965902,3,,POINT (72.8965902 19.0323674)
10281959313,19.0751001,72.9060105,3,,POINT (72.9060105 19.0751001)
10281959314,19.0751897,72.9060028,3,,POINT (72.9060028 19.0751897)
10282074751,19.0721537,72.9089083,3,,POINT (72.9089083 19.0721537)
10282074752,19.0722544,72.9092984,3,,POINT (72.9092984 19.0722544)
10305066388,19.0718084,72.8827421,3,,POINT (72.8827421 19.0718084)
