u,v,length
11054515158,9171437932,88.84899999999999
11054554796,2246472430,92.764
11054554796,2246472478,31.892
11054554796,11136160958,47.659
11054614614,2246472391,101.28999999999999
11054614614,10653480115,125.098
11054622625,2246472400,70.19500000000001
11057888461,1643035309,8.331
11057888461,11057888462,68.087
11057888462,11057888461,68.087
11057914757,2248801212,49.77
11057914757,2248801272,35.785
11057914757,11057914761,59.849000000000004
11057914761,11057914757,59.849000000000004
11057926918,1643035308,58.284
11057926918,2246472600,92.041
11057926918,2246472516,99.52799999999999
11057952678,2248800741,211.06900000000002
11057952678,11057984113,79.128
11057952678,11057952682,73.237
11057952682,11057952678,73.237
11057968213,10907601405,2.268
11057968213,10244260004,130.51600000000002
11057975856,7046060439,70.237
11057975857,6569722819,13.206
11057975858,4357381437,23.155
11057975859,11057975861,21.493
11057975859,6569722819,46.085
11057975859,4357381437,50.294000000000004
11057975861,11057975859,21.493
11057984113,7362076305,39.861
11057984113,11057984114,75.934
11057984113,11057952678,79.128
11057984114,11057984113,75.934
11061025677,7370608110,22.8
11061025677,7370608108,17.657
11061025677,11061025680,103.53200000000001
11061025680,11061025677,103.532
11061050455,11061050456,39.4
11061050456,4357309664,27.884
11061050456,11061050455,39.4
11061050456,4357309666,95.98899999999999
11061112722,6435423923,5.628
11061112722,11061112724,46.230000000000004
11061112724,11061112722,46.230000000000004
11064166077,10267389225,88.467
11064166077,6495534616,70.717
11064166077,11064166079,103.43100000000001
11064166079,11064166077,103.43100000000001
11064284793,10207346707,81.47399999999999
11064314665,11064314666,70.184
11064314665,2248802282,285.048
11064314666,11064314665,70.184
11064895804,2238493937,69.403
11066146235,1903627624,8.28
11066146235,1738882048,178.274
11066146235,11066146237,106.25800000000001
11066146237,11066146235,106.258
11066699142,11066699144,83.623
11066699144,4357273791,12.635
11066699144,4357273791,223.75900000000001
11066699144,11066699142,83.62299999999999
11068677534,2246471962,51.726
11068677534,1232644726,70.218
11068677534,11068677536,126.01700000000001
11068677536,11068677534,126.01700000000001
11071146293,6431316960,43.084
11072763921,7357642066,56.172
11124607401,4357273822,65.82600000000001
11133379607,12888382213,12.942
11135766726,7362076308,10.905
11136120782,1451898156,62.145
11136120782,9871528901,85.65
11136160958,11054554796,47.659
11143613408,8909137831,166.557
11143613410,245665197,8.916
11143613410,10279771650,21.506999999999998
11143613411,7383907163,18.158
11143613411,11143613410,9.676
11143613412,7383907163,29.835
11143613412,11143613411,26.255
11143613413,1654348871,174.361
11143613414,1654348871,6.113
11143613414,11143613412,172.481
11143613415,7379608706,64.147
11143613415,11143613408,148.058
11149490184,1654348885,10.789
11149490184,3530886045,84.165
11149490184,3530882615,10.179
11155527394,11039504911,58.284
11155555011,4357289667,24.329
11155555011,3204161922,213.541
11155555011,11155555013,136.366
11155555013,11155555011,136.366
11182441556,5217918622,232.604
11189973294,6575917462,35.952
11189973294,5242502259,368.188
11190020704,11052805071,89.601
11190067192,9679154870,115.23400000000001
11192770145,7361765511,121.92699999999999
11222162587,7370608177,57.274
11235241354,4357309652,14.175
11242732405,11242732406,38.915
11242732405,2248802050,54.077999999999996
11242732405,6469549264,82.19
11242732406,11242732405,38.915
11242782946,11242782947,43.622
11242782946,11242941159,8.92
11242782946,4357272774,16.493
11242782947,11242782946,43.622
11242789980,10207346707,61.957
11242789980,11242789981,34.316
11242789981,11242789980,34.316
11242800174,11242800177,74.562
11242800174,245664866,67.804
11242800177,11242800174,74.562
11242904336,11242926537,27.277
11242926537,4357272770,41.594
11242926537,11242904336,27.277
11242926537,11292989707,95.744
11242941159,11242782946,8.92
11242941159,7357709459,68.433
11242941159,11242941164,72.313
11242941164,11242941159,72.313
11242941359,1643351765,61.114999999999995
11242971649,4357272779,36.218
11242971649,11242971650,47.568
11242971649,2248801986,92.34
11242971650,11242971649,47.568
11243128510,6573831692,100.926
11243128510,11243128511,67.013
11243128511,11243128510,67.013
11243128511,11243128518,109.314
11243128511,12311836735,125.453
11243128518,11243128511,109.314
11250407992,2248800999,84.01
11252156300,1665625334,88.155
11252156300,11252156304,206.144
11252156304,11252156300,206.144
11252250805,1903627628,64.236
11274067553,4569925675,21.862
11274067553,9679154877,81.43199999999999
11276652472,10938970235,59.553
11283268387,7371511087,239.832
11292989707,2248801786,11.068
11292989707,11242926537,95.744
11292989707,2248801851,76.685
11335192190,2246472537,96.712
11335211558,3105782008,66.172
11337271584,4357289660,42.864
11375281418,4357289630,38.802
11375281418,4462480898,68.391
11375281418,2246471865,113.953
11416892189,1351234030,7.755
11416892189,11416892190,12.011999999999999
11416892190,5913226251,71.209
11416892190,5913464735,7.546
11603190365,10207331619,298.153
11603190365,1392485609,14.431999999999999
11827339618,11827339619,13.196
11827339618,278919343,13.949
11827339618,4362754076,266.074
11827339619,11827339618,13.196
11827339619,2248800213,77.114
11912106268,12157136282,56.41
11929993564,1683617366,109.833
11929993564,11929993565,21.172
11929993565,1232644762,26.715
11929993565,11929993564,21.172
11975764274,6926087426,1119.79
12068018711,12068018712,46.431
12068018711,2246472523,38.623999999999995
12068018711,245668052,91.729
12068018712,12068018711,46.431
12071272954,9874154277,20.563
12071272954,9874154277,220.614
12071272954,9874154272,66.937
12088834960,3215559553,6.894
12088834960,12088834965,79.245
12088834962,3981413816,7.262
12088834962,12088834960,165.612
12088834965,5912283058,6.21
12088834965,12088834966,141.652
12088834966,1366956200,6.21
12088834966,12088863672,42.032
12088863672,5913278402,6.504
12088863672,1366956224,52.863
12120570026,10923636678,181.936
12157136280,12157136282,13.524
12157136281,12157136282,31.42
12157136281,245664662,163.77800000000002
12157136282,12157136280,13.524
12157136282,12157136281,31.42
12157136282,11912106268,56.41
12295858287,12295858288,13.533
12295858287,12382320291,95.115
12295858288,12295858287,13.533
12295858288,10244260003,66.54
12311206312,632312691,11.466
12311206312,12311206317,114.40599999999999
12311206317,12311206312,114.406
12311836735,2248801960,16.579
12311836735,2248801914,79.53
12311836735,11243128511,125.453
12320207931,7361765515,11.809
12320207931,12320207936,5.629
12320207931,12378615927,46.458
12320207936,12320207931,5.629
12330335877,2248799803,90.261
12330461932,1367093147,101.803
12330461932,2246471776,26.378999999999998
12330461932,2246471836,76.018
12334312402,1451880130,8.193
12353418397,12353418398,7.101
12353418397,1643031072,170.95
12353418397,12353524312,80.64
12353418398,12353418397,7.101
12353472090,4445143775,128.591
12353472090,12353523819,4.588
12353523816,4445050837,21.446
12353523816,1232644635,202.367
12353523816,12353523819,22.465
12353523819,4445050837,8.8
12353523819,12353523816,22.465
12353524312,12353524314,5.429
12353524312,12353418397,80.64
12353524312,1366054221,588.4939999999999
12353524314,12353524312,5.429
12364540586,1665625327,55.171
12364540586,1665625334,19.002
12378540778,12378540782,9.462
12378540778,7361765507,163.926
12378540782,12378540778,9.462
12378563177,12378540778,25.982
12378563177,12378563182,3.598
12378563182,12378563177,3.598
12378584818,10939514685,11.799
12378584818,10279809014,74.064
12378615927,12378615929,5.566
12378615927,12320207931,46.458
12378615927,2629741731,120.153
12378615929,12378615927,5.566
12382320289,12382320291,16.502
12382320289,12295858288,95.711
12382320291,632312696,5.428
12384043771,12384043777,15.057
12384043771,13077645668,208.56900000000002
12384043777,12384043771,15.057
12384046732,12384046733,14.42
12384046732,2248801080,109.214
12384046733,12384046732,14.42
12384046733,7362076305,180.834
12393340592,12393340595,12.947
12393340593,12393340597,12.211
12393340593,10654532849,215.23700000000002
12393340593,1366009151,108.213
12393340594,12393340595,30.857
12393340595,12393340597,10.286
12393340595,12393340592,12.947
12393340595,12393340594,30.857
12393340596,12393340597,27.579
12393340597,12393340593,12.211
12393340597,12393340595,10.286
12393340597,12393340596,27.579
12395437956,4296286850,77.141
12395437956,3632415772,25.378
12395437956,12395437958,7.39
12395437958,12395437956,7.39
12395700124,12395700125,5.694
12395700124,5913226246,7.152
12395700124,3205769002,69.267
12395700125,12395700124,5.694
12395700125,5913226245,18.491
12395700127,5913278406,7.288
12395746332,1351247410,17.165
12395746332,12395746333,33.981
12395746333,12088834962,33.109
12395746333,12395746332,33.981
12430192234,2892843883,45.858
12430192234,2246472307,43.236000000000004
12430193495,12430193496,9.717
12430193495,2246472346,143.933
12430193496,12430193495,9.717
12430193496,2804450687,618.8340000000001
12432746177,1367092768,45.163
12432759563,7311257186,93.056
12432762467,2248799793,217.649
12432770460,12432789115,42.646
12432789115,12432770460,42.646
12432789115,2248799793,83.622
12432789115,12432789116,28.301
12432789115,12432789117,42.542
12432789116,12432789115,28.301
12432789117,12432789115,42.542
12448362114,10061003741,364.93399999999997
12448362119,6576059825,5.853
12448362119,12448362114,20.58
12448362119,12905592102,40.341
12455579945,6495534619,194.225
12523105530,7362076305,10.973
12523105530,9311818784,12.214
12560606618,2246472380,11.0
12560606618,10653480118,111.41900000000001
12635078803,2246472556,7.393
12635078803,10653480123,114.367
12637993103,2248802581,7.97
12637993104,12697993395,2.835
12637993104,12882834622,23.929
12637993105,12637993103,10.872
12637993105,5912237845,260.775
12638251209,10939533603,19.516
12638251209,4292824317,16.016
12638251209,11066699144,205.977
12638251212,2248800999,73.139
12638251212,12638251209,254.972
12697993395,12637993104,2.835
12697993395,12697993400,167.81099999999998
12697993395,1654383238,171.12400000000002
12697993400,12697997201,8.17
12697993400,9860341831,17.632
12697997201,12882834614,17.059
12697997201,12697997207,260.551
12697997207,6583578109,13.489
12761713664,245668515,72.751
12777714547,3736885986,9.05
12777714547,3736885986,21.598
12777784532,4264598321,20.262
12777784532,4264598322,16.555
12777784532,3215337971,41.254
12794348742,12794348743,28.915
12794348742,2264152051,59.099999999999994
12794348743,1665625452,368.05
12812047610,6430960763,10.562
12812047610,12812047612,78.906
12812047612,12812047610,78.906
12836695797,4362728164,214.107
12882834605,12697997207,28.038
12882834605,12882834614,256.637
12882834614,2248802701,74.876
12882834614,12882834615,8.088
12882834615,12697993400,16.914
12882834615,12882834622,173.933
12882834622,2966349066,7.722
12882834622,12637993105,67.70400000000001
12888382213,1366986942,6.939
12888382213,11133379607,12.942
12888608854,6575917462,42.13
12888608854,11189973294,97.101
12888608855,7379899433,53.306
12905592102,1366938254,9.602
12951470684,1232644156,142.049
12951470684,12951470685,21.233
12951470685,7813517505,103.893
12951470685,12951494701,10.257000000000001
12951494701,2439252025,318.736
12951494701,1232644443,3.768
13014758856,13014758862,19.335
13014758856,13014758862,58.516000000000005
13014758856,2163950402,46.947
13014758862,2163950400,175.563
13014758862,13014758856,19.335
13014758862,13014758856,58.516
13031507246,245663877,11.616999999999999
13055928897,1643351870,227.409
13055928897,10216570896,18.122
13055928897,6293081321,198.726
13057621882,1366986952,63.952999999999996
13077645668,10279835718,38.899
13077645668,13077645669,39.071
13077645669,13077645668,39.071
13103368075,2439202872,17.052
13103368075,528785949,24.291
